id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12331935,1 bed in a 6-bed mixed dorm at Sleep Green Y.H,41933599,Alvand,Eixample,la Dreta de l'Eixample,41.38766,2.16709,Shared room,210,1,0,,,4,256
12332051,1 bed in a 8-bed mixed dorm at ACYHostel,41933599,Alvand,Eixample,la Dreta de l'Eixample,41.38796,2.16598,Shared room,240,1,0,,,4,163
12334789,Sunny room in the Gotic,5806822,Karolina,Ciutat Vella,el Barri Gòtic,41.38115,2.17491,Private room,30,1,1,2016-04-17,0.03,1,0
12337420,ENTRE PARC GÜELL Y H. SANT PAU,2729841,Eulalia,Horta-Guinardó,el Baix Guinardó,41.41347,2.16528,Private room,18,14,11,2019-06-29,0.29,2,283
12338601,SPACIOUS ROOM + PRIVATE LIVING AREA,66599852,Andrea,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38634,2.17894,Private room,50,30,149,2019-05-26,3.79,1,45
12340551,HABITACIÓN AMUEBLADA Y EQUIPADA,66616188,Manuel,Gràcia,Vallcarca i els Penitents,41.41239,2.14198,Private room,50,5,0,,,1,0
12341833,Habitación premodernista en el centro de Barcelona,64024990,Carmen,Eixample,l'Antiga Esquerra de l'Eixample,41.3909,2.15759,Private room,35,30,1,2019-05-23,0.61,1,364
12349902,Budy Apartments - La Rambla 1.1,4021283,Cristina Y Onix,Ciutat Vella,el Barri Gòtic,41.38283,2.17344,Entire home/apt,66,32,0,,,23,350
12350015,"Single Beds in Male, Female Mix Shared Room",32727836,Sunny,Sants-Montjuïc,el Poble Sec,41.37329,2.15687,Shared room,20,1,19,2019-05-13,0.51,8,356
12352555,CENTRAL DUPLEX PLAZA CATALUNYA,8130906,Arina,Eixample,la Dreta de l'Eixample,41.38964,2.17019,Entire home/apt,397,3,16,2019-06-14,0.42,43,85
12355209,Cozy Suite Near The Beach And Conference Center,566943,Francesc,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40719,2.2062,Private room,83,1,64,2018-02-28,1.70,2,0
12355911,Room next to metro w/ own bathroom,143513,Nabeelah,Horta-Guinardó,la Teixonera,41.42191,2.1466,Private room,37,2,42,2017-06-24,1.07,1,0
12356421,Serennia Ramblas-Pl.Catalunya Ático,63229593,Serennia,Eixample,la Dreta de l'Eixample,41.38768,2.16694,Entire home/apt,350,3,4,2019-02-11,0.12,12,133
12357386,"Minimalist Rooms in BCN, live it.",15180824,Oscar Jose,Gràcia,la Vila de Gràcia,41.39982,2.15413,Entire home/apt,95,35,1,2017-08-04,0.04,5,137
12360157,Plaza España de Barcelona,66713555,Jorge,Sants-Montjuïc,el Poble Sec,41.3733,2.14932,Entire home/apt,39,31,1,2019-02-28,0.23,1,359
12371958,SEALONA CENTER II,1716315,Marc,Eixample,la Dreta de l'Eixample,41.39238,2.1755,Entire home/apt,280,4,29,2019-07-04,0.74,7,24
12372451,Double Bed-Room and sunny terrace,5796387,Jürgen,Eixample,la Dreta de l'Eixample,41.39416,2.15829,Private room,119,1,1,2018-12-05,0.14,5,239
12372966,Sunny Passeig de Gracia II,1391607,Aline,Eixample,la Dreta de l'Eixample,41.39094,2.16764,Entire home/apt,90,3,31,2019-06-15,0.85,95,280
12373247,Sants Estación Robrenyo 33  2b,17532317,Hospitality Apartment Management Sl,Sants-Montjuïc,Sants,41.38066,2.13858,Entire home/apt,75,1,185,2019-06-23,4.71,9,159
12375972,BEAUTIFUL ROOM Parque Guell/Bunkers.,10979929,Simona,Horta-Guinardó,el Carmel,41.41965,2.15745,Private room,45,1,16,2019-06-04,0.41,1,359
12376520,Serennia Comfort 4 bedrooms apart,63229593,Serennia,Eixample,la Dreta de l'Eixample,41.38615,2.1667,Entire home/apt,350,3,22,2018-12-29,0.67,12,171
12378292,"Casa Valeta, Barcelona",9439719,Casa Valeta,Eixample,la Dreta de l'Eixample,41.39663,2.16103,Entire home/apt,177,3,135,2019-06-25,3.46,1,36
12378302,Luminous apt for 6 @ Ronda Sant Pau ¤,299462,Stay U-Nique,Eixample,Sant Antoni,41.37513,2.16663,Entire home/apt,469,3,104,2019-07-05,2.69,84,117
12393030,Sant Antoni spacious 3 bedroom,10704,Weflating,Eixample,Sant Antoni,41.37741,2.1632,Entire home/apt,140,32,7,2017-08-28,0.20,71,355
12393942,Disfruta al lado de Parc Guell!,38146207,Vincenzo,Gràcia,la Salut,41.41067,2.15079,Private room,25,2,129,2019-06-23,3.33,1,184
12394702,Large apartment on Diagonal Ave,3972936,Willem,Eixample,l'Antiga Esquerra de l'Eixample,41.39412,2.15297,Entire home/apt,145,31,2,2018-08-21,0.09,26,48
12396367,Private bedroom in BORN,37669251,Max'Ou,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38719,2.18116,Private room,30,4,9,2017-07-17,0.23,1,0
12406133,double bedroom penthouse,67019184,Rik,Ciutat Vella,la Barceloneta,41.37695,2.18995,Private room,59,1,120,2019-07-07,3.13,1,344
12414795,Peaceful and sunny room in Gracia,31159755,Philippa,Gràcia,la Vila de Gràcia,41.40848,2.15986,Private room,55,4,45,2019-06-26,1.19,1,329
12416338,Private room in the center of BCN,62514436,Paula,Ciutat Vella,el Raval,41.38047,2.16841,Private room,32,1,2,2016-06-17,0.05,1,0
12418991,"Sunny room, lightfull central flat",752875,Jesús,Sants-Montjuïc,el Poble Sec,41.37461,2.1723,Private room,39,3,64,2019-07-01,1.62,1,29
12425018,NOVA MAR BELLA APARTMENT !,4322082,Veronika,Sant Martí,el Besòs i el Maresme,41.41494,2.21413,Entire home/apt,75,2,137,2019-06-28,3.57,1,38
12426419,A cozy room nearby the city center,67215230,Joan,Eixample,la Nova Esquerra de l'Eixample,41.37856,2.15117,Private room,15,1,0,,,1,0
12426953,Double bed room - calm in Eixample,67217827,Cristina,Eixample,el Fort Pienc,41.39845,2.18136,Private room,35,3,1,2016-04-14,0.03,1,0
12430621,Habitación indiv con cama extra,25807335,Txus,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40211,2.1643,Private room,54,3,97,2019-07-07,2.59,3,350
12431082,discount this week . Habitación doble en Gracia,25807335,Txus,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4038,2.16373,Private room,49,3,74,2019-06-22,2.65,3,345
12435155,FANTASTIC RAMBLAS 1,2262273,Rosa,Ciutat Vella,el Raval,41.38384,2.16679,Entire home/apt,69,31,3,2017-01-31,0.08,18,365
12437203,Luxury apartment in city center Coral,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39772,2.156,Entire home/apt,93,32,89,2019-02-23,2.33,18,114
12444046,Piso,8532502,Stephen,Eixample,el Fort Pienc,41.40184,2.18187,Private room,20,2,2,2016-05-27,0.05,1,0
12444832,Cozy Modernist House in Barcelona,12376694,Lola,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.41408,2.10519,Private room,45,2,66,2019-07-05,1.87,1,276
12459077,Barcelona Just Like Home - Red,12595517,Barcelona,Sants-Montjuïc,Sants,41.37626,2.13573,Entire home/apt,120,30,9,2019-06-05,0.25,3,295
12469879,Cosy double room for rent during MWC/ 4YFN week,1485710,Josep,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3937,2.14363,Private room,90,3,0,,,1,0
12481529,Only 2 minutes from la Ramblas.,67564171,Egle,Ciutat Vella,el Barri Gòtic,41.37987,2.17684,Private room,40,2,86,2019-06-29,2.26,1,205
12491385,Large comfortable room in Barcelona,3028710,Christian,Eixample,la Dreta de l'Eixample,41.3919,2.1755,Private room,80,2,27,2019-06-15,0.75,3,78
12500607,Confort i qualitat en un Loft Un lloc bonic i diferent a Vila de Gràcia,15802369,Familia,Gràcia,la Vila de Gràcia,41.40673,2.15225,Entire home/apt,120,3,116,2019-06-25,3.00,2,138
12503523,Centric flat with a swimming pool,6896233,Daniela,Ciutat Vella,el Barri Gòtic,41.38646,2.17265,Entire home/apt,100,32,2,2018-04-03,0.06,1,328
12504508,Lovely room in the CityCentre,67716125,Don,Sants-Montjuïc,el Poble Sec,41.3728,2.16903,Private room,30,2,140,2019-07-05,3.59,1,50
12505760,Double room in the city centre,42686705,Carlos,Ciutat Vella,el Raval,41.38166,2.17021,Private room,35,4,37,2019-06-24,0.96,2,365
12506292,Trendy 3 Bed Flat in Central Area,67723465,Raphael Y Dunia,Eixample,Sant Antoni,41.38015,2.16054,Entire home/apt,156,2,122,2019-06-29,3.26,1,344
12509021,DOUBLE ROOM HEART OF GOTICO. LA RAMBLA. WiFi,67740881,KevDeiv,Ciutat Vella,el Barri Gòtic,41.38046,2.17441,Private room,15,2,121,2019-06-25,3.10,1,201
12510136,Cozy room in Borne,67746662,Markos,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38353,2.18258,Private room,68,2,155,2019-07-10,3.97,1,71
12510909,Holiday in Barcelona,51663590,Svetlana,Sant Martí,el Besòs i el Maresme,41.41354,2.21796,Entire home/apt,45,32,11,2019-05-06,0.30,1,340
12514918,IDEAL APARTMENT SAGRADA FAMILIA,67778225,Marisa,Eixample,la Sagrada Família,41.40604,2.175,Entire home/apt,150,1,153,2019-06-24,3.92,1,299
12517889,Cozy and nice private apartment,41909562,Olga,Horta-Guinardó,el Guinardó,41.42309,2.17788,Private room,69,2,7,2017-08-14,0.20,1,0
12525407,Sagrada Familia´s apartment,51939140,Albino,Eixample,la Sagrada Família,41.41029,2.17733,Entire home/apt,89,3,99,2019-07-06,3.58,2,47
12525815,Hola Barcelona Quiron apartment!Charming 3 bedroom,6901727,Daniela,Gràcia,Vallcarca i els Penitents,41.41386,2.13939,Entire home/apt,116,4,51,2019-06-23,1.32,2,318
12528102,Amazing view room in the city center.,45101786,Carlos,Ciutat Vella,el Raval,41.37568,2.17135,Private room,54,3,118,2019-06-21,3.02,1,63
12531055,SUNNY RAMBLAS 2,2262273,Rosa,Ciutat Vella,el Raval,41.38432,2.16666,Entire home/apt,70,32,1,2017-12-01,0.05,18,248
12531069,Best Private Room in Barcelona,19866338,Eduardo,Eixample,la Dreta de l'Eixample,41.38946,2.16564,Private room,65,1,2,2016-05-24,0.05,1,0
12533035,Apartment near Plaza España 4pax,61081652,Ding Dong Fira,Sants-Montjuïc,la Font de la Guatlla,41.37227,2.14893,Entire home/apt,1000,2,71,2019-07-04,2.40,6,237
12534026,Apartment Plaza España 5pax 2rooms,61081652,Ding Dong Fira,Sants-Montjuïc,la Font de la Guatlla,41.37212,2.14937,Entire home/apt,250,2,31,2019-04-26,1.09,6,254
12534624,Apartment Plaza España 5pax 3rooms,61081652,Ding Dong Fira,Sants-Montjuïc,el Poble Sec,41.3729,2.14975,Entire home/apt,250,2,44,2019-06-04,1.29,6,246
12534863,Apartment near Plaza España 6pax,61081652,Ding Dong Fira,Sants-Montjuïc,la Font de la Guatlla,41.37214,2.14765,Entire home/apt,1000,2,16,2019-05-27,0.50,6,249
12537387,habitación individual exterior,67923328,Carlos,Sants-Montjuïc,Sants,41.37514,2.13297,Private room,27,5,4,2016-11-30,0.11,2,0
12538425,Ensuite bathroom. Quiet and sunny,67929709,Susana,Les Corts,Pedralbes,41.38637,2.10841,Private room,63,2,48,2019-07-05,1.25,2,0
12540485,BauRent/TuroPark.9,67921501,Carles,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39416,2.13868,Entire home/apt,140,32,0,,,16,89
12540565,habitación individual.,60761891,Amelia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40687,2.16796,Private room,33,3,91,2019-04-29,2.38,2,192
12541042,BauRent/Gracia.Atico.Terraza.4,67921501,Carles,Gràcia,la Vila de Gràcia,41.39836,2.1568,Entire home/apt,65,45,0,,,16,82
12541719,BauRent/SagradaFamilia.4,67921501,Carles,Eixample,el Fort Pienc,41.39817,2.18216,Entire home/apt,90,32,0,,,16,194
12542324,BauRent/Clinic.41,67921501,Carles,Eixample,la Nova Esquerra de l'Eixample,41.38822,2.14693,Entire home/apt,80,32,1,2016-09-27,0.03,16,364
12549293,Spacious and bright room in central modern flat,37029706,Marina & Mark,Eixample,el Fort Pienc,41.39662,2.17846,Private room,75,2,112,2019-07-08,2.94,1,28
12552795,Double room with private toilet in the center,35197138,Paco,Eixample,Sant Antoni,41.37957,2.15908,Private room,40,3,136,2019-06-29,3.85,1,8
12553876,COZY & QUIET Room near Park Güell,68051395,Isaac,Gràcia,la Vila de Gràcia,41.4084,2.15738,Private room,25,3,90,2019-06-26,2.37,2,297
12554868,Olympic Terrasse,1391607,Aline,Sant Martí,el Parc i la Llacuna del Poblenou,41.39393,2.19129,Entire home/apt,110,3,39,2018-09-15,1.00,95,191
12556633,Palau de la Musica Apartment 3H #2,28388457,Eduardo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38749,2.17472,Entire home/apt,500,2,27,2019-06-14,0.72,9,126
12556845,Barcelona Centric,43505134,Baleska,Ciutat Vella,el Raval,41.37813,2.17135,Private room,25,1,141,2019-06-19,3.65,3,147
12567485,UNIQUE PASEO DE GRACIA CASA BATLLÓ,58054871,Javier&Pilar,Eixample,la Dreta de l'Eixample,41.393,2.16545,Entire home/apt,750,3,43,2019-05-16,1.15,1,309
12568274,Habitación privada,68141584,Eliana,Eixample,la Sagrada Família,41.40758,2.17404,Private room,100,1,2,2016-05-04,0.05,1,89
12580717,♕Vintage & Authentic Flat in BCN GothicOld Town⚜️¦,299462,Stay U-Nique,Ciutat Vella,el Raval,41.37855,2.16722,Entire home/apt,158,3,73,2019-05-24,1.89,84,0
12581510,Hab Individual,67708936,Mari,Sarrià-Sant Gervasi,les Tres Torres,41.39295,2.1318,Private room,48,3,58,2019-06-30,1.49,1,48
12583783,Exquisit Renovated Flat City Center,68249932,BALER Inversors S.L.,Eixample,la Dreta de l'Eixample,41.38955,2.17515,Entire home/apt,320,3,14,2019-06-16,0.37,1,316
12584187,At the heart of Barcelona (monthly rental),26721284,Teresa,Ciutat Vella,el Raval,41.37821,2.17209,Entire home/apt,65,32,0,,,1,0
12585152,Big room (Up to 5 guests) close to España Square,68258475,Romi Y Siscu,Sants-Montjuïc,Hostafrancs,41.37336,2.14448,Private room,50,1,239,2019-07-06,6.10,2,282
12587201,ELEGANT BOUTIQUE APARTMENT,68272406,Miguel,Eixample,Sant Antoni,41.37523,2.15999,Entire home/apt,240,3,10,2018-10-14,0.28,1,274
12588632,Luxurious Loft Sagrada Familia,3404072,Ruben & Sara,Eixample,la Sagrada Família,41.407,2.17573,Entire home/apt,10,31,15,2019-04-15,0.39,1,335
12597723,BauRent/LUX_Paseo Gracia,67921501,Carles,Eixample,la Dreta de l'Eixample,41.39648,2.15974,Entire home/apt,90,32,1,2017-09-04,0.04,16,56
12598046,CLASSIC EIXAMPLE APARTMENT,8130906,Arina,Eixample,la Dreta de l'Eixample,41.40008,2.17265,Entire home/apt,315,3,19,2019-06-17,0.51,43,58
12598354,Modernist apartment The Gaudí Suites III,68356937,Mauro,Eixample,la Dreta de l'Eixample,41.39819,2.16851,Entire home/apt,185,3,69,2019-06-25,1.85,1,35
12600920,Montjuich views of Spa,67038599,David,Sants-Montjuïc,la Font de la Guatlla,41.37309,2.1476,Private room,50,1,204,2019-07-04,6.26,2,145
12603204,BauRent/Terraza_ParkGüell,67921501,Carles,Gràcia,la Vila de Gràcia,41.40791,2.1606,Entire home/apt,100,32,0,,,16,179
12608044,Acogedora Hab. en Hospital st. Pau,68430477,Carla,Horta-Guinardó,el Guinardó,41.41561,2.17437,Private room,30,10,13,2019-02-05,0.35,1,222
12620995,Nice double room in the city center,49704172,Mae,Ciutat Vella,el Raval,41.3839,2.16833,Private room,20,5,100,2019-06-12,2.58,3,10
12621788,Big Comfortable Room,49896352,Eva,Horta-Guinardó,el Guinardó,41.41804,2.1713,Private room,40,2,147,2019-06-30,3.78,9,344
12622252,Central Apartment in Traditional Catalan Building,17093533,Lola & Joe,Eixample,la Dreta de l'Eixample,41.39512,2.16916,Entire home/apt,290,3,138,2019-07-07,3.62,2,130
12627328,Terraza perfecta para el verano,68561294,Najjat,Gràcia,la Vila de Gràcia,41.39967,2.15866,Private room,40,1,0,,,1,0
12628165,Room in the city center!,68567095,Virginia,Eixample,la Dreta de l'Eixample,41.39543,2.176,Private room,30,1,1,2016-04-27,0.03,1,0
12634537,Spacious & Centric Apartment With Private Terrace,20439333,Valerie,Ciutat Vella,el Raval,41.37631,2.17412,Entire home/apt,150,3,111,2019-06-23,2.88,1,233
12636789,3 habitaciones cerca de la playa D Mar 5 personas,35751679,S,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40733,2.21258,Entire home/apt,198,32,5,2018-07-24,0.14,1,31
12664089,APARTMENT FOR LARGE GROUPS IN THE CITY CENTER,7843388,Leyre,Eixample,l'Antiga Esquerra de l'Eixample,41.38918,2.16194,Entire home/apt,420,2,64,2019-06-26,1.79,46,102
12666701,Budy Apartments - Carrer del Pi P1,4021283,Cristina Y Onix,Ciutat Vella,el Barri Gòtic,41.38371,2.17491,Entire home/apt,112,32,2,2019-06-09,0.06,23,356
12668348,Budy Apartments - Carrer de Pi P3,4021283,Cristina Y Onix,Ciutat Vella,el Barri Gòtic,41.3841,2.17431,Entire home/apt,110,29,0,,,23,360
12668545,Spacioux and renovate in Eixample - ATU1,1275637,Jerome & Co,Eixample,l'Antiga Esquerra de l'Eixample,41.3891,2.1608,Entire home/apt,500,3,82,2019-07-01,2.18,28,111
12670962,Habitacion privada Plz España,43363224,Bárbara,Eixample,Sant Antoni,41.37832,2.15363,Private room,250,3,7,2017-07-18,0.19,2,365
12673013,Quite double room in familiar flat,17469787,Cristina,Nou Barris,Vilapicina i la Torre Llobeta,41.42922,2.17731,Private room,30,1,50,2019-06-30,1.31,2,125
12673494,BauRent/Loft_Gracia.2,67921501,Carles,Gràcia,la Vila de Gràcia,41.39837,2.15743,Entire home/apt,32,32,2,2017-08-13,0.06,16,27
12678418,Habitación individual en el Raval,21640636,Anna,Ciutat Vella,el Raval,41.38178,2.16557,Private room,50,1,0,,,2,0
12682318,Double room in a nice apartment!!!,25922070,Marta,Les Corts,les Corts,41.38507,2.13311,Private room,22,3,105,2019-06-23,2.72,1,68
12693694,Modern and authentic in the heart of Poble Sec,67751158,Rachid,Sants-Montjuïc,el Poble Sec,41.37299,2.16288,Entire home/apt,85,3,167,2019-07-02,4.70,1,268
12694295,Luminoso apartamento 42 en el Born,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38408,2.17977,Entire home/apt,145,3,29,2019-06-30,0.97,15,272
12694296,"Central, big apartment 11",6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38251,2.18104,Entire home/apt,155,3,68,2019-07-03,1.81,15,259
12695277,Spacious Room 50m to SagradaFamilia,69002561,Svitlana,Eixample,la Sagrada Família,41.40329,2.17345,Private room,42,1,259,2019-06-22,6.66,2,63
12695395,Nice room in Barcelona centre,55394382,Loren,Ciutat Vella,el Raval,41.37987,2.16446,Private room,60,1,0,,,1,0
12695439,"Nice room in Sgda. Familia, Private Bathroom & TV.",69002083,Roger,Eixample,la Sagrada Família,41.40734,2.17584,Private room,22,1,13,2018-12-31,0.49,2,0
12695837,Sunny Room in Barcelona Center,69005335,Omar,Ciutat Vella,el Raval,41.37735,2.16799,Private room,35,1,0,,,1,0
12698020,Unique little room with private bath in The Born,33776136,Lourdes,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38969,2.18096,Private room,65,1,33,2019-07-06,8.46,2,307
12711740,The brightest room and best views in Barcelona!!,66045682,Brian,Sants-Montjuïc,el Poble Sec,41.37183,2.16384,Private room,26,3,107,2019-06-23,2.84,2,27
12718539,LetsGo Stylish apartment Diagonal Ave. 4pax,3972936,Willem,Eixample,l'Antiga Esquerra de l'Eixample,41.3945,2.15434,Entire home/apt,80,31,4,2017-06-07,0.13,26,0
12720154,Ideal family. Quiet and sunny,67929709,Susana,Les Corts,Pedralbes,41.38642,2.10996,Private room,107,3,21,2019-06-27,0.58,2,0
12727132,Dali Private Bath with bunk bed and balcony,1333556,Ari,Ciutat Vella,el Raval,41.3782,2.17468,Private room,150,31,6,2019-04-16,0.17,5,231
12744365,Room with private bathroom close to everything!,2183341,Mona,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40452,2.16471,Private room,44,2,17,2019-02-26,0.45,1,0
12744761,Palau de la Música Apartments 3H #1,28388457,Eduardo,Eixample,la Dreta de l'Eixample,41.38903,2.17357,Entire home/apt,500,4,4,2019-05-17,0.17,9,132
12747743,Sagrada Família Cozy Room,69335216,Eduardo,Eixample,la Sagrada Família,41.40272,2.17814,Private room,30,3,124,2019-07-07,3.23,1,312
12749303,Room with 3 beds 3 people.,38082619,Javier,Sant Andreu,Sant Andreu,41.44313,2.19462,Private room,43,1,157,2019-06-27,4.06,1,42
12749904,Nice double room,34055168,Ellenor,Sant Martí,el Camp de l'Arpa del Clot,41.40908,2.18524,Private room,40,2,25,2017-09-25,0.65,1,311
12757309,Eixample  4BDR flat near Passeig de Gracia,69395559,Maria Antonia,Eixample,l'Antiga Esquerra de l'Eixample,41.39114,2.1499,Entire home/apt,330,3,31,2019-06-16,0.85,2,309
12758340,Private Balcony Central BCN cozy room (E1-3),69156022,Lion,Eixample,Sant Antoni,41.37774,2.15424,Private room,29,1,93,2019-06-23,2.42,4,80
12758910,Lovely twin room in central flat,55031699,Maria Eulalia,Ciutat Vella,el Barri Gòtic,41.3843,2.17534,Private room,39,5,116,2019-07-05,3.16,2,7
12777273,LIttle room,31150204,Pablo,Nou Barris,Vilapicina i la Torre Llobeta,41.42937,2.17321,Private room,90,5,23,2017-09-29,0.60,3,364
12778709,Gorgeous room in central Barcelona,17839020,Niko,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38491,2.18322,Private room,85,1,257,2019-06-29,6.82,2,75
12779419,Spacious Gorgeous Room Central Barcelona,17839020,Niko,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3834,2.18329,Private room,96,1,270,2019-06-13,7.08,2,99
12786520,Cosy flat in Barcelona center,24316050,Marion,Eixample,l'Antiga Esquerra de l'Eixample,41.38813,2.15789,Entire home/apt,130,4,20,2018-04-01,0.52,1,23
12788675,Calm room Barcelona,21059720,Kevin,Sant Andreu,la Sagrera,41.42083,2.19001,Private room,25,1,1,2016-05-14,0.03,1,0
12790610,1 single Room in central Barcelona,64725391,Emilio,Sants-Montjuïc,Sants,41.38064,2.13732,Private room,40,1,14,2019-06-07,0.52,2,357
12802478,Comfortable room next to Sagrada,69002561,Svitlana,Eixample,la Sagrada Família,41.40511,2.17212,Private room,42,1,249,2019-06-25,6.45,2,73
12804619,Suite Room 25 m2 Big bed XXL with balcony,6330333,Jordi,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40627,2.13726,Private room,70,1,22,2019-07-05,0.81,3,223
